set map mb cm regFn regDr
F1 16 7.183186 49.786 49.6022982628264 4.58
F1 16 7.203147 49.786 49.6596377075818 4.58
F1 16 7.247387 49.786 49.7897912284804 4.57
F1 16 7.250239 49.786 49.7984338658103 4.57
F1 16 7.260408 49.786 49.8295882902335 4.57
F1 16 7.267102 49.786 49.8495155533176 4.56
F1 16 7.272929 49.786 49.865685509761 4.56
F1 16 7.305481 49.786 49.9401892771992 4.55
F1 16 7.309111 49.786 49.9472562321409 4.55
F1 16 7.323352 49.786 49.9735589980284 4.56
F1 16 7.345611 49.786 50.0126298902516 4.56
F1 16 7.370021 50.241 50.0579315300076 4.59
F1 16 7.408886 50.241 50.1514770669361 4.66
F1 16 7.435227 50.241 50.2416312121599 4.72
F1 16 7.447348 50.241 50.2901467974685 4.75
F1 16 7.47565 50.241 50.4071333666427 4.83
F1 16 7.495527 50.241 50.4925282586666 4.89
F1 16 7.50173 50.241 50.5197436424944 4.91
F1 16 7.509345 50.241 50.5535305341657 4.93
F1 16 7.513241 50.241 50.570978891511 4.94
F1 16 7.558652 50.695 50.7827452114612 5.09
F1 16 7.582876 50.695 50.9023150377736 5.17
F1 16 7.590127 50.695 50.9390398086546 5.2
F1 16 7.620202 50.695 51.1030345922833 5.32
F1 16 7.633951 50.695 51.1843140360067 5.37
F1 16 7.666379 51.15 51.3879670141544 5.5
F1 16 7.668951 51.15 51.4046946980563 5.51
F1 16 7.67921 51.604 51.4720633235857 5.55
F1 16 7.692541 51.604 51.5608810570276 5.61
F1 16 7.778152 52.513 52.1354373907061 6.01
F1 16 7.794689 52.513 52.2408858288222 6.09
F1 16 7.800982 52.513 52.2808667868721 6.12
F1 16 7.830228 52.968 52.4784752296093 6.27
F1 16 7.837948 52.968 52.5330715677898 6.31
F1 16 7.851397 52.968 52.629674735137 6.38
F1 16 7.855734 52.968 52.6611025633032 6.4
F1 16 7.874638 52.968 52.7986056572083 6.5
F1 16 7.878524 52.968 52.8268186591808 6.52
F1 16 7.881404 52.968 52.8476836474015 6.53
F1 16 7.918297 53.422 53.1074469545859 6.71
F1 16 7.929292 53.422 53.1823356225685 6.76
F1 16 7.976344 53.877 53.5133842183468 6.95
F1 16 7.997769 53.877 53.6675244472042 7.04
F1 16 8.012125 53.877 53.7711652302568 7.1
F1 16 8.015621 53.877 53.7963995758144 7.11
F1 16 8.025702 53.877 53.8690803454148 7.16
F1 16 8.027414 53.877 53.8814048128135 7.16
F1 16 8.036713 53.877 53.9482110554395 7.2
F1 16 8.054961 53.877 54.0783535127249 7.28
F1 16 8.057 53.877 54.0927718720829 7.29
F1 16 8.060725 53.877 54.1189489832791 7.31
F1 16 8.090648 53.877 54.3232407670168 7.43
F1 16 8.09513 54.331 54.3531972683046 7.45
F1 16 8.104508 54.331 54.4156004314107 7.49
F1 16 8.156446 54.331 54.7641899337244 7.68
F1 16 8.16451 54.331 54.8203307617766 7.71
F1 16 8.176853 54.331 54.9081616098958 7.76
F1 16 8.190235 54.331 55.0065248070363 7.8
F1 16 8.206981 54.786 55.1289518890717 7.87
F1 16 8.220069 55.241 55.2210681405453 7.91
F1 16 8.234508 55.241 55.3199291396931 7.96
F1 16 8.286226 56.604 55.6636116896887 8.14
F1 16 8.31507 56.604 55.8590996150566 8.25
F1 16 8.330197 56.604 55.9658513683825 8.31
F1 16 8.337162 56.604 56.0163686195539 8.33
F1 16 8.380833 56.604 56.3599041313309 8.5
F1 16 8.382385 56.604 56.3731165095785 8.5
F1 16 8.395617 56.604 56.4868293758913 8.54
F1 16 8.397039 56.604 56.4991618222436 8.55
F1 16 8.430043 56.604 56.7912515304833 8.64
F1 16 8.465385 56.604 57.1157014391962 8.72
F1 16 8.518228 57.059 57.6206884340549 8.81
F1 16 8.551415 57.513 57.9483923438551 8.86
F1 16 8.558363 57.968 58.0179101018248 8.87
F1 16 8.646924 58.881 58.9265171762799 8.96
F1 16 8.650179 58.881 58.9607447286386 8.96
F1 16 8.666049 58.881 59.1326425865159 8.97
F1 16 8.666453 58.881 59.1371156295978 8.97
F1 16 8.70308 59.336 59.5561599807886 8.98
F1 16 8.705296 59.336 59.5820640495278 8.98
F1 16 8.754484 59.79 60.153043354062 8.98
F1 16 8.755019 59.79 60.1590861670247 8.98
F1 16 8.764625 59.79 60.2664478648203 8.98
F1 16 8.764821 59.79 60.268614221146 8.98
F1 16 8.779799 60.245 60.4394244279151 8.98
F1 16 8.794029 60.699 60.6103511639534 8.98
F1 16 8.819653 61.154 60.9339732614718 8.98
F1 16 8.842879 61.608 61.2379843342502 8.97
F1 16 8.876783 62.063 61.6844953339329 8.94
F1 16 8.877023 62.063 61.6876222282507 8.94
F1 16 8.916499 62.063 62.184308575891 8.91
F1 16 8.917551 62.063 62.1968972560677 8.91
F1 16 8.938492 62.518 62.4377550967499 8.9
F1 16 8.988307 62.972 63.0024466726582 8.86
F1 16 8.993143 62.972 63.058500552759 8.85
F1 16 9.006155 63.427 63.2098962394644 8.84
F1 16 9.028978 64.34 63.4763854039592 8.82
F1 16 9.033251 64.34 63.5262609280575 8.82
F1 16 9.087197 64.34 64.1471924196483 8.78
F1 16 9.087737 64.34 64.1532699341036 8.78
F1 16 9.147808 64.794 64.7987246639896 8.75
F1 16 9.162683 64.794 64.9501763348102 8.74
F1 16 9.17262 64.794 65.0519881972254 8.73
F1 16 9.177067 64.794 65.0976056491168 8.73
F1 16 9.180339 64.794 65.1311651514041 8.73
F1 16 9.183183 65.249 65.1603207005665 8.73
F1 16 9.199875 65.249 65.3307357632103 8.71
F1 16 9.200104 65.249 65.3330608133713 8.71
F1 16 9.229474 66.625 65.6259840774459 8.7
F1 16 9.237739 66.625 65.7058330791237 8.69
F1 16 9.241158 66.625 65.7385951196688 8.69
F1 16 9.244949 66.625 65.7749839382012 8.69
F1 16 9.245015 66.625 65.7756179983631 8.69
F1 16 9.265612 66.625 65.9742025439942 8.68
F1 16 9.285155 66.625 66.1633308545023 8.67
F1 16 9.311554 66.625 66.41835846415 8.66
F1 16 9.311939 66.625 66.4220648083332 8.66
F1 16 9.417953 67.08 67.3998747848036 8.53
F1 16 9.425853 67.08 67.4673627393821 8.52
F1 16 9.426884 67.08 67.4760993653669 8.52
F1 16 9.448904 67.534 67.6605596237869 8.48
F1 16 9.449513 67.534 67.6656048159457 8.48
F1 16 9.521718 67.534 68.2447548928668 8.33
F1 16 9.525843 67.534 68.2768223228323 8.32
F1 16 9.580199 67.989 68.6911614987485 8.2
F1 16 9.610466 68.443 68.9163846826084 8.12
F1 16 9.69142 69.82 69.5068850203445 7.89
F1 16 9.699571 69.82 69.5658122067646 7.87
F1 16 9.837826 70.733 70.469819904568 7.39
F1 16 10.006394 71.642 71.415183835921 6.78
F1 16 10.006449 71.642 71.4154822191008 6.78
F1 16 10.085893 71.642 71.849561919872 6.51
F1 16 10.091326 71.642 71.8797213577287 6.49
F1 16 10.09697 71.642 71.9111522161658 6.47
F1 16 10.097294 71.642 71.9129597756832 6.47
F1 16 10.170988 71.642 72.3359778056216 6.25
F1 16 10.445443 73.464 73.9029281500547 5.57
F1 16 10.56488 73.919 74.5484621308715 5.34
F1 16 10.59154 74.373 74.6897540786001 5.29
F1 16 10.829272 76.204 75.9075972001439 4.93
F1 16 10.877894 76.204 76.147915069683 4.87
F1 16 10.979082 76.204 76.639262183649 4.79
F1 16 10.979441 76.204 76.6409849951097 4.79
F1 16 11.409859 76.204 78.6153907168297 4.34
F1 16 11.445197 78.49 78.7703903117264 4.31
F1 16 11.484614 78.944 78.9365080168582 4.27
F1 16 11.487768 78.944 78.9493191268743 4.26
F1 16 11.515636 78.944 79.060053016979 4.24
F1 16 11.538997 78.944 79.150148703106 4.21
F1 16 11.558713 79.399 79.2248780246194 4.19
F1 16 11.587192 79.399 79.3317306467499 4.16
F1 16 11.588171 79.399 79.3353956988466 4.16
F1 16 11.627117 79.399 79.481867085982 4.12
F1 16 11.700412 79.399 79.7707807501688 4.04
F1 16 11.702353 79.399 79.7788167480376 4.04
F1 16 11.783794 80.312 80.1001562187642 3.97
F1 16 11.78981 80.312 80.1229722571829 3.96
F1 16 11.832629 80.766 80.2834768182591 3.93
F1 16 11.841605 80.766 80.3168776523303 3.92
F1 16 11.897821 81.221 80.5267063420193 3.88
F1 16 11.89787 81.221 80.5268908893858 3.88
F1 16 11.926743 81.676 80.6365974880118 3.86
F1 16 11.961404 81.676 80.7717465618194 3.84
F1 16 11.968707 81.676 80.800567961783 3.83
F1 16 11.972658 81.676 80.8160359198044 3.83
F1 16 11.998513 81.676 80.9153724646241 3.82
F1 16 12.026644 81.676 81.0205928267692 3.8
F1 16 12.03438 81.676 81.0491716785926 3.79
F1 16 12.044618 81.676 81.0868392919606 3.79
F1 16 12.044714 81.676 81.0871918367643 3.79
F1 16 12.138712 81.676 81.4354626245996 3.73
F1 16 12.185983 81.676 81.6100895876365 3.7
F1 16 12.192603 81.676 81.6337145733059 3.7
F1 16 12.199723 81.676 81.6589415225277 3.7
F1 16 12.211805 81.676 81.7013623034249 3.69
F1 16 12.246173 81.676 81.8200164747782 3.67
F1 16 12.272249 81.676 81.9089217541465 3.66
F1 16 12.318124 81.676 82.0656472155082 3.64
F1 16 12.362967 81.676 82.2228432769277 3.62
F1 16 12.385867 81.676 82.3059805800188 3.62
F1 16 12.409502 81.676 82.3919597349836 3.61
F1 16 12.437864 81.676 82.4924207498653 3.6
F1 16 12.48691 82.13 82.6601546057524 3.58
F1 16 12.498049 82.13 82.6973450858897 3.57
F1 16 12.578121 82.13 82.9574935790699 3.55
F1 16 12.585858 82.13 82.9821358081479 3.55
F1 16 12.639343 82.13 83.1512999838121 3.54
F1 16 12.712707 82.13 83.383219256797 3.51
F1 16 12.891052 83.494 83.9819637958123 3.49
F1 16 13.050569 84.407 84.5462033569735 3.51
F1 16 13.087855 84.862 84.6761907299593 3.52
F1 16 13.088358 84.862 84.6779434487248 3.52
F1 16 13.133197 85.316 84.8342773986843 3.53
F1 16 13.138956 85.316 84.8543857193333 3.53
F1 16 13.22429 85.316 85.1542663900015 3.53
F1 16 13.292481 85.771 85.3983055727505 3.54
F1 16 13.302105 85.771 85.4331950289526 3.54
F1 16 13.369257 85.771 85.6805296080842 3.56
F1 16 13.580118 87.147 86.4112840517138 3.75
F1 16 13.582328 87.147 86.4185674627026 3.75
F1 16 13.657863 87.147 86.6668117681994 3.85
F1 16 13.77957 87.147 87.0752353894761 4.01
F1 16 13.839319 87.147 87.28610936269 4.1
F1 16 13.965857 87.601 87.7723373970556 4.27
F1 16 13.972122 87.601 87.7981869672524 4.28
F1 16 14.034015 88.056 88.0644974978091 4.38
F1 16 14.152893 88.511 88.5450241596189 4.6
F1 16 14.210476 89.887 88.7560432994759 4.71
F1 16 14.229574 89.887 88.8253077820854 4.75
F1 16 14.380713 89.887 89.4101225602119 5.12
F1 16 14.418461 89.887 89.5788306536254 5.23
F1 16 14.418678 89.887 89.5798397811906 5.23
F1 16 14.433573 89.887 89.6502803699466 5.28
F1 16 14.441896 89.887 89.6906866260779 5.3
F1 16 14.503308 89.887 90.0150513909461 5.5
F1 16 14.532334 89.887 90.1805182924181 5.59
F1 16 14.599991 90.8 90.5684091779658 5.81
F1 16 14.84358 90.8 92.0181891931115 6.52
F1 16 14.879624 91.709 92.2435510085493 6.62
F1 16 14.898755 91.709 92.3646394994699 6.67
F1 16 15.109707 91.709 93.7814832260448 7.26
F1 16 15.115823 91.709 93.8251306433112 7.28
F1 16 15.134049 91.709 93.9561731221562 7.34
F1 16 15.218629 92.164 94.5843379027773 7.61
F1 16 15.266635 93.532 94.9658114232433 7.77
F1 16 15.469867 95.847 96.8223565589171 8.37
F1 16 15.498931 96.301 97.105990770597 8.44
F1 16 15.511112 96.301 97.2253173263477 8.47
F1 16 15.527376 96.756 97.3848641592331 8.5
F1 16 15.620719 97.669 98.2963724134959 8.71
F1 16 15.649384 98.124 98.5713354922762 8.77
F1 16 15.730694 99.037 99.3253460339009 8.93
F1 16 15.752721 100.413 99.5208128219799 8.97
F1 16 15.82814 101.326 100.195827484517 9.09
F1 16 15.881748 102.694 100.690737490882 9.17
F1 16 15.895165 102.694 100.816393537378 9.19
F1 16 15.897406 102.694 100.837448021769 9.2
F1 16 15.919191 103.608 101.043086851044 9.23
F1 16 16.374788 106.399 105.603241899251 9.59
F1 16 16.498623 107.775 106.869711548999 9.54
F1 16 16.891706 111.987 110.697551838522 9.34
F1 16 16.941359 112.442 111.152632941617 9.1
F1 16 16.985875 112.442 111.565196843646 8.89
F1 16 17.078998 113.818 112.431244741243 8.43
F1 16 17.082314 113.818 112.461953049629 8.41
F1 16 17.083316 113.818 112.471228528211 8.41
F1 16 17.104522 114.273 112.66707517545 8.3
F1 16 17.145175 114.727 113.03936435048 8.1
F1 16 17.158112 114.727 113.156730442779 8.03
F1 16 17.181717 114.727 113.369196367727 7.92
F1 16 17.220416 114.727 113.716227749149 7.72
F1 16 17.22043 114.727 113.716353475039 7.72
F1 16 17.262266 114.727 114.092310511021 7.51
F1 16 17.273099 115.182 114.189671595854 7.45
F1 16 17.31961 115.636 114.607110710892 7.21
F1 16 17.32145 115.636 114.623593114952 7.2
F1 16 17.322559 116.091 114.63352579727 7.2
F1 16 17.419375 116.091 115.49391762995 6.7
F1 16 17.425679 116.091 115.549318095541 6.67
F1 16 17.43635 116.545 115.642884413888 6.61
F1 16 17.450391 116.545 115.76561892258 6.54
F1 16 17.45738 116.545 115.826559601033 6.51
F1 16 17.475384 116.545 115.983120889685 6.41
F1 16 17.542649 116.545 116.563786261591 6.07
F1 16 17.571273 116.545 116.809520998702 5.93
F1 16 17.572008 116.545 116.815824736055 5.92
F1 16 17.620335 116.545 117.230023197602 5.68
F1 16 17.64917 116.545 117.477275679994 5.54
F1 16 17.659611 116.545 117.566597148188 5.49
F1 16 17.673051 116.545 117.680797666377 5.42
F1 16 17.6995 117 117.903175169704 5.29
F1 16 17.704048 117 117.941121005662 5.27
F1 16 17.802072 117 118.742806128844 4.8
F1 16 17.848749 117 119.117351113685 4.58
F1 16 17.887692 117 119.428506084401 4.4
F1 16 17.923057 117 119.711178510304 4.24
F1 17 0.195794 0 -0.450991724916272 5.88
F1 17 0.236635 0 0.00993652699178138 6.13
F1 17 0.472081 2.298 2.69982605634038 7.6
F1 17 0.585309 3.211 4.01302864330865 8.33
F1 17 0.590769 3.211 4.07667170125699 8.36
F1 17 0.830767 7.954 6.90282767026668 9.9
F1 17 0.860494 8.409 7.25675870579983 10.1
F1 17 1.103406 10.724 10.1804032216763 11.78
F1 17 1.196001 12.1 11.3094896958721 12.4
F1 17 1.249892 12.555 11.9703017614694 12.47
F1 17 1.271102 12.555 12.2311168802327 12.5
F1 17 1.334833 13.468 13.0212431873 12.59
F1 17 1.437753 13.468 14.3179373734647 12.69
F1 17 1.487747 13.468 14.9548176509895 12.71
F1 17 1.622856 15.294 16.6892144230029 12.68
F1 17 1.628346 15.294 16.759900019523 12.68
F1 17 1.634247 15.749 16.8358824569372 12.67
F1 17 1.71383 15.749 17.8602905247344 12.59
F1 17 1.782116 18.047 18.7367211422137 12.47
F1 17 1.808539 18.047 19.0746315257899 12.42
F1 17 1.830888 18.047 19.3597381837909 12.37
F1 17 1.835652 18.047 19.4204199792618 12.36
F1 17 1.908793 21.258 20.3925822414956 12.18
F1 17 1.912179 21.258 20.4391984577061 12.17
F1 17 2.027069 21.258 22.0575530650076 11.76
F1 17 2.057143 22.172 22.4810321805621 11.65
F1 17 2.098758 22.172 23.0566829836307 11.49
F1 17 2.0988 22.172 23.0572555875746 11.49
F1 17 2.107531 22.172 23.1758514966945 11.46
F1 17 2.112026 22.172 23.2365543800802 11.44
F1 17 2.13916 23.539 23.597237385167 11.35
F1 17 2.139589 23.539 23.6028537527561 11.34
F1 17 2.149103 23.994 23.7266548191355 11.31
F1 17 2.165677 23.994 23.9433638364073 11.25
F1 17 2.168357 23.994 23.9788216038647 11.25
F1 17 2.269521 24.449 25.3756772715659 10.86
F1 17 2.270596 24.449 25.3908918592645 10.85
F1 17 2.305196 26.279 25.8812443670741 10.72
F1 17 2.338204 27.188 26.3470310741038 10.59
F1 17 2.376138 27.643 26.8740056130299 10.44
F1 17 2.464112 28.556 28.025250726993 10.08
F1 17 2.472231 28.556 28.1243301560154 10.04
F1 17 2.498425 29.011 28.4334427200763 9.93
F1 17 2.503427 29.011 28.4908148482927 9.91
F1 17 2.52301 29.011 28.7147350535836 9.83
F1 17 2.577895 29.011 29.3308288932798 9.6
F1 17 2.584726 29.011 29.4057330403873 9.57
F1 17 2.584824 29.011 29.4068040602298 9.57
F1 17 2.586649 29.011 29.4267300296404 9.56
F1 17 2.589972 29.011 29.4629173012037 9.55
F1 17 2.621757 30.379 29.8021880823237 9.42
F1 17 2.626644 30.379 29.853125397443 9.4
F1 17 2.643128 30.833 30.0222056679541 9.33
F1 17 2.658863 30.833 30.1793463442701 9.26
F1 17 2.726743 31.288 30.8035284275099 8.98
F1 17 2.755192 31.288 31.0439233312252 8.87
F1 17 2.761849 31.288 31.0988279087718 8.84
F1 17 2.7749 31.288 31.2052223797804 8.79
F1 17 2.807607 31.288 31.4661117278747 8.67
F1 17 2.814192 31.288 31.5179035739402 8.64
F1 17 2.816861 31.288 31.5388453941537 8.63
F1 17 2.822613 31.288 31.5838928881534 8.61
F1 17 2.83684 31.288 31.6949406961108 8.56
F1 17 2.845877 31.288 31.7653195235205 8.52
F1 17 2.855559 31.742 31.8390622281125 8.48
F1 17 2.9055 31.742 32.1731026094977 8.28
F1 17 2.90795 32.197 32.187739928075 8.27
F1 17 2.975242 32.197 32.5432225884476 7.98
F1 17 2.983044 32.197 32.5800374589206 7.95
F1 17 3.026137 33.56 32.774951144774 7.77
F1 17 3.034744 33.56 32.8129936236562 7.73
F1 17 3.03498 33.56 32.8140359320169 7.73
F1 17 3.121688 33.56 33.2164623689206 7.4
F1 17 3.140027 33.56 33.3128497789674 7.33
F1 17 3.143037 33.56 33.329261539518 7.32
F1 17 3.1683 33.56 33.4616778085867 7.23
F1 17 3.19798 33.56 33.6047023582774 7.11
F1 17 3.237204 34.015 33.7814155552558 6.95
F1 17 3.240395 34.015 33.7955010160777 6.94
F1 17 3.242368 34.015 33.804203271727 6.93
F1 17 3.286616 34.015 34.0013703032343 6.73
F1 17 3.300258 34.015 34.0645085126097 6.67
F1 17 3.317579 34.015 34.1476149112773 6.58
F1 17 3.317687 34.015 34.1481453691075 6.58
F1 17 3.322375 34.015 34.1713343373603 6.56
F1 17 3.326259 34.015 34.1904861723226 6.54
F1 17 3.33203 34.015 34.2182634278974 6.51
F1 17 3.349719 34.015 34.2992280700218 6.43
F1 17 3.367816 34.015 34.3776344447537 6.34
F1 17 3.377584 34.47 34.4190589646251 6.29
F1 17 3.395334 34.47 34.4944585354509 6.21
F1 17 3.411406 34.47 34.5647114018443 6.14
F1 17 3.418599 34.47 34.5972965933877 6.1
F1 17 3.420172 34.47 34.6045433441409 6.1
F1 17 3.423623 34.47 34.6206104100175 6.08
F1 17 3.428793 34.47 34.6451490893042 6.06
F1 17 3.428864 34.47 34.6454901487467 6.06
F1 17 3.508812 34.47 35.0009516668001 5.72
F1 17 3.50987 34.47 35.0054927668941 5.72
F1 17 3.511709 34.47 35.013389882963 5.71
F1 17 3.527291 34.924 35.0806573945612 5.64
F1 17 3.548632 34.924 35.1747826662901 5.55
F1 17 3.555476 35.379 35.2057242942306 5.52
F1 17 3.558065 35.379 35.2175486205107 5.51
F1 17 3.571692 35.379 35.2810275473571 5.45
F1 17 3.572443 35.379 35.2845924596688 5.45
F1 17 3.581344 35.379 35.3266096924591 5.41
F1 17 3.58197 35.379 35.3295447085779 5.41
F1 17 3.600742 35.379 35.4165134872463 5.34
F1 17 3.604292 35.379 35.4327644977019 5.32
F1 17 3.604992 35.379 35.4359627568677 5.32
F1 17 3.60502 35.379 35.4360906464987 5.32
F1 17 3.607344 35.833 35.4466948509925 5.31
F1 17 3.620369 35.833 35.5057909678101 5.27
F1 17 3.649011 35.833 35.6346470272327 5.17
F1 17 3.691717 35.833 35.8284224836254 5.03
F1 17 3.726327 35.833 35.9918142284023 4.93
F1 17 3.756789 36.288 36.1417268717161 4.84
F1 17 3.777411 36.288 36.2452565928636 4.78
F1 17 3.795407 36.742 36.3365536927169 4.73
F1 17 3.803206 36.742 36.3763175610342 4.71
F1 17 3.817583 36.742 36.4498279882713 4.68
F1 17 3.842223 36.742 36.5760691775439 4.62
F1 17 3.850114 36.742 36.616466824845 4.6
F1 17 3.855512 36.742 36.6440704315316 4.59
F1 17 3.865458 36.742 36.694835278185 4.57
F1 17 3.88556 36.742 36.7968809394317 4.54
F1 17 3.910107 36.742 36.9238387297051 4.52
F1 17 3.984621 36.742 37.3386857099704 4.48
F1 17 4.032968 37.197 37.6239367520567 4.48
F1 17 4.043161 37.197 37.685001148287 4.48
F1 17 4.079482 38.11 37.9038175580877 4.48
F1 17 4.203712 38.565 38.6370547586271 4.47
F1 17 4.204065 38.565 38.6390431820427 4.47
F1 17 4.225587 38.565 38.7586586356761 4.48
F1 17 4.232372 38.565 38.795661130444 4.48
F1 17 4.246922 38.565 38.8737516079231 4.49
F1 17 4.327021 39.474 39.2662057575113 4.55
F1 17 4.380686 39.474 39.4959663823884 4.61
F1 17 4.402187 39.474 39.584369223458 4.64
F1 17 4.404499 39.474 39.5937882545514 4.64
F1 17 4.420759 39.474 39.6596606537591 4.66
F1 17 4.442233 39.474 39.7459470023648 4.68
F1 17 4.45117 39.474 39.7817310767022 4.69
F1 17 4.452385 39.474 39.7865936719073 4.69
F1 17 4.460793 39.928 39.8202416745312 4.69
F1 17 4.464829 39.928 39.836398167273 4.7
F1 17 4.471855 39.928 39.864544652243 4.7
F1 17 4.475155 39.928 39.8775826593817 4.71
F1 17 4.476214 39.928 39.8816875343681 4.71
F1 17 4.521237 40.383 40.0285947969852 4.74
F1 17 4.527708 40.383 40.0466353824423 4.75
F1 17 4.529954 40.383 40.0527981667686 4.75
F1 17 4.534331 40.383 40.0646912865154 4.75
F1 17 4.565291 40.837 40.1475978435078 4.77
F1 17 4.565354 40.837 40.147769748777 4.77
F1 17 4.595399 40.837 40.2355249626366 4.78
F1 17 4.606125 40.837 40.2710314181926 4.79
F1 17 4.619106 40.837 40.3182278737639 4.79
F1 17 4.658142 40.837 40.4549263434846 4.81
F1 17 4.668272 40.837 40.4867229647889 4.82
F1 17 4.678717 40.837 40.5182412463821 4.83
F1 17 4.678761 40.837 40.5183715347803 4.83
F1 17 4.72956 40.837 40.6588421298934 4.85
F1 17 4.844997 40.837 40.9837267173993 4.88
F1 17 4.84957 40.837 40.9990978631486 4.88
F1 17 4.863268 40.837 41.0471160921299 4.88
F1 17 4.873454 40.837 41.0849159279635 4.88
F1 17 4.892659 40.837 41.161647535622 4.89
F1 17 4.900251 40.837 41.1934572300845 4.89
F1 17 4.91227 40.837 41.2437021790196 4.89
F1 17 4.922615 40.837 41.2869210427175 4.89
F1 17 4.940676 40.837 41.362562740872 4.89
F1 17 4.943117 40.837 41.3728227808396 4.89
F1 17 4.964785 40.837 41.464547298634 4.89
F1 17 4.967618 40.837 41.4766486561346 4.89
F1 17 4.968671 40.837 41.4811542882626 4.89
F1 17 4.98863 41.292 41.5674621384664 4.89
F1 17 4.997119 41.292 41.6047782594159 4.89
F1 17 5.014807 41.292 41.6839531435556 4.89
F1 17 5.052652 41.747 41.8555426526941 4.89
F1 17 5.053088 41.747 41.8575228039514 4.89
F1 17 5.066676 41.747 41.9193379135282 4.89
F1 17 5.141492 41.747 42.2671759468199 4.89
F1 17 5.151748 41.747 42.316415802097 4.89
F1 17 5.157497 41.747 42.3442367726522 4.89
F1 17 5.201801 42.201 42.5648135488276 4.89
F1 17 5.215112 42.656 42.6335435380649 4.9
F1 17 5.215266 42.656 42.6343461418894 4.9
F1 17 5.219618 42.656 42.6571001971053 4.9
F1 17 5.237253 42.656 42.7523318517651 4.9
F1 17 5.247521 42.656 42.8101512430005 4.9
F1 17 5.262598 43.11 42.8978929519269 4.91
F1 17 5.320687 44.019 43.2606737032364 4.94
